INPUT:id	INPUT:sense	INPUT:phrase	INPUT:sentence	OUTPUT:answer	GOLDEN:answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
456	"""the act of forcing out someone or something"",""squeezing out by applying pressure"",""the act of expelling or projecting or ejecting"""	expulsion	The expulsion presumably forged by two players of Real Madrid( Xabi Alonso and Sergio Ramos) in the game played on the 23rd of November against Ajax in European Champions League has caused rivers of ink to be written about if such behavior is or is not unsportsmanlike and if, both players should be sanctioned by UEFA.	"""the act of forcing out someone or something"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099c03e94fd20f6228f32	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
625	"""a small elite group"",""a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number"""	few	There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.	"""a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099e93e94fd20f62292ae	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
549	"""a person who works at a specific occupation"",""a member of the working class (not necessarily employed)"",""sterile member of a colony of social insects that forages for food and cares for the larvae"",""a person who acts and gets things done"""	workers	Fears about the impact of immigrants are based on the notion that they are liable to replace native workers, in particular unskilled ones, exerting downward pressure on wages.	"""a member of the working class (not necessarily employed)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099e93e94fd20f6229262	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
195	"""dismiss from the mind; stop remembering"",""be unable to remember"",""forget to do something"",""leave behind unintentionally"""	forgotten	He had already quite forgotten about him.	"""dismiss from the mind; stop remembering"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099c03e94fd20f6228e31	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
1	"""a person whose occupation is making and altering garments"",""adjust to a specific need or market"",""style and tailor in a certain fashion"",""create (clothes) with cloth"""	Tailors	Dorothy L. Sayers,`` The Nine Tailors``	"""a person whose occupation is making and altering garments"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099c03e94fd20f6228d6f	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
406	"""a cooperative unit (especially in sports)"",""two or more draft animals that work together to pull something"",""form a team"""	team	Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.	"""a cooperative unit (especially in sports)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099c03e94fd20f6228f00	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
599	"""(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)"",""what something is used for"",""the actions and activities assigned to or required or expected of a person or group"",""a relation such that one thing is dependent on another"",""a formal or official social gathering or ceremony"",""a vaguely specified social event"",""a set sequence of steps\, part of larger computer program"",""perform as expected when applied"",""serve a purpose\, role\, or function"",""perform duties attached to a particular office or place or function"""	function	-gt: It s the way to specify the bounded variable in a function.	"""(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099e93e94fd20f6229294	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
596	"""a subdivision of a particular kind of thing"",""a person of a specified kind (usually with many eccentricities)"",""(biology) the taxonomic group whose characteristics are used to define the next higher taxon"",""printed characters"",""all of the tokens of the same symbol"",""a small metal block bearing a raised character on one end; produces a printed character when inked and pressed on paper"",""write by means of a keyboard with types"",""identify as belonging to a certain type"""	type	Below these tabs you will find an input field to type your functions or do your calculations.	"""write by means of a keyboard with types"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099e93e94fd20f6229291	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
37	"""lacking a visible order or organization"",""completely unordered and unpredictable and confusing"",""of or relating to a sensitive dependence on initial conditions"""	chaotic	Medical scientists are starting to uncover a handful of genes which, if damaged, unleash the chaotic growth of cells that characterizes cancer.	"""completely unordered and unpredictable and confusing"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e61cc9c250e5e89ff13	000204371b--62a099c03e94fd20f6228d93	000204371b--62a09e61cc9c250e5e89ff13	092e8b10abc47472cd565d38f76f4c08	APPROVED	2022-06-08T13:04:33.133
													
174	"""money extracted as a penalty"",""issue a ticket or a fine to as a penalty"",""being satisfactory or in satisfactory condition"",""minutely precise especially in differences in meaning"",""thin in thickness or diameter"",""characterized by elegance or refinement or accomplishment"",""of textures that are smooth to the touch or substances consisting of relatively small particles"",""free from impurities; having a high or specified degree of purity"",""an expression of agreement normally occurring at the beginning of a sentence"",""in a delicate manner"""	Fine	`` Fine.	"""being satisfactory or in satisfactory condition"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099c03e94fd20f6228e1c	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
123	"""the property resulting from being or relating to the greater in number of two parts; the main part"",""(elections) more than half of the votes"",""the age at which persons are considered competent to manage their own affairs"""	majority	Conversely, there are the majority of unsuccessful schools, and we know which efforts at educational reform are doomed beforehand.	"""(elections) more than half of the votes"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099c03e94fd20f6228de9	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
119	"""the difference between the market value of a property and the claims held against it"",""the ownership interest of shareholders in a corporation"",""conformity with rules or standards"""	equity	Whether they are or are not underpaid is a problem of equity; it is not an educational problem.	"""the ownership interest of shareholders in a corporation"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099c03e94fd20f6228de5	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
524	"""a demanding or stimulating situation"",""a call to engage in a contest or fight"",""questioning a statement and demanding an explanation"",""a formal objection to the selection of a particular person as a juror"",""a demand by a sentry for a password or identification"",""take exception to"",""issue a challenge to"",""ask for identification"",""raise a formal objection in a court of law"""	challenges	Kagan served as solicitor general in the Obama administration when the first legal challenges to the law were brought at the trial court level.	"""a call to engage in a contest or fight"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099e93e94fd20f6229249	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
195	"""dismiss from the mind; stop remembering"",""be unable to remember"",""forget to do something"",""leave behind unintentionally"""	forgotten	He had already quite forgotten about him.	"""dismiss from the mind; stop remembering"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099c03e94fd20f6228e31	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
172	"""a sign of assent or salutation or command"",""the act of nodding the head"",""express or signify by nodding"",""lower and raise the head\, as to indicate assent or agreement or confirmation"",""let the head fall forward through drowsiness"",""sway gently back and forth\, as in a nodding motion"",""be almost asleep"""	nodded	The man closed his eyes and nodded.	"""be almost asleep"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099c03e94fd20f6228e1a	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
540	"""(often followed by `of') a large number or amount or extent"",""a parcel of land having fixed boundaries"",""an unofficial association of people or groups"",""your overall circumstances or condition in life (including everything that happens to you)"",""anything (straws or pebbles etc.) taken or chosen at random"",""any collection in its entirety"",""(Old Testament) nephew of Abraham; God destroyed Sodom and Gomorrah but chose to spare Lot and his family who were told to flee without looking back at the destruction"",""divide into lots\, as of land\, for example"",""administer or bestow\, as in small portions"""	lot	There is a lot of consensus between the Left and the Right on this subject.	"""(often followed by `of') a large number or amount or extent"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e63f743b61af4409ae7	000204371b--62a099e93e94fd20f6229259	000204371b--62a09e63f743b61af4409ae7	51b44317da03d82cb63d73b27a1c8258	APPROVED	2022-06-08T13:04:35.429
